Time_sec,Pan_Actual_deg,Pan_Target_deg,Pan_Error_deg,Tilt_Actual_deg,Tilt_Target_deg,Tilt_Error_deg,Incidence_deg,IsLocked,LDR_Right_V,LDR_Left_V,LDR_Up_V,LDR_Down_V,Current_Pan_A,Current_Tilt_A,Velocity_Pan_dps,Velocity_Tilt_dps,Power_Pan_W,Power_Tilt_W,Power_Total_W
51.380,76.6076,77.0126,0.4050,-4.0538,-4.6364,-0.5826,1.0843,0,4.3595,4.3594,4.3551,4.3637,0.1901,0.2630,51.5071,0.0000,1.1408,1.5782,2.7190
51.390,77.2226,76.7800,-0.4426,-4.0538,-4.6369,-0.5831,1.0855,0,4.3593,4.3596,4.3551,4.3637,0.1993,0.2631,61.5070,0.0000,1.1956,1.5787,2.7743
51.400,76.7076,77.1126,0.4050,-4.0538,-4.6374,-0.5836,1.0863,0,4.3595,4.3594,4.3551,4.3637,0.1901,0.2632,51.5071,0.0000,1.1408,1.5792,2.7200
51.410,77.3226,76.8800,-0.4426,-4.0538,-4.6379,-0.5841,1.0875,0,4.3593,4.3596,4.3551,4.3637,0.1993,0.2633,61.5070,0.0000,1.1956,1.5796,2.7752
51.420,76.8076,77.2126,0.4050,-4.0538,-4.6384,-0.5846,1.0883,0,4.3595,4.3594,4.3551,4.3637,0.1901,0.2634,51.5071,0.0000,1.1408,1.5801,2.7210
51.430,77.4226,76.9800,-0.4426,-4.0538,-4.6389,-0.5851,1.0895,0,4.3593,4.3596,4.3551,4.3637,0.1993,0.2634,61.5070,0.0000,1.1956,1.5806,2.7762
51.440,76.9076,77.3126,0.4050,-4.0538,-4.6394,-0.5856,1.0903,0,4.3595,4.3594,4.3551,4.3637,0.1901,0.2635,51.5071,0.0000,1.1408,1.5811,2.7219
51.450,77.5226,77.0800,-0.4426,-4.0538,-4.6399,-0.5861,1.0915,0,4.3593,4.3596,4.3551,4.3637,0.1993,0.2636,61.5070,0.0000,1.1956,1.5816,2.7772
51.460,77.0076,77.4126,0.4050,-4.0538,-4.6404,-0.5866,1.0923,0,4.3595,4.3594,4.3551,4.3637,0.1901,0.2637,51.5071,0.0000,1.1408,1.5820,2.7229
51.470,77.6226,77.1800,-0.4426,-4.0538,-4.6409,-0.5871,1.0935,0,4.3593,4.3596,4.3551,4.3637,0.1993,0.2638,61.5070,0.0000,1.1956,1.5825,2.7781
51.480,77.1076,77.5126,0.4050,-4.0538,-4.6414,-0.5876,1.0943,0,4.3595,4.3594,4.3551,4.3637,0.1901,0.2638,51.5071,0.0000,1.1408,1.5830,2.7238
51.490,77.7226,77.2800,-0.4426,-4.0538,-4.6419,-0.5881,1.0955,0,4.3593,4.3596,4.3551,4.3637,0.1993,0.2639,61.5070,0.0000,1.1956,1.5835,2.7791
51.500,77.2076,77.6126,0.4050,-4.0538,-4.6424,-0.5886,1.0963,0,4.3595,4.3594,4.3551,4.3637,0.1901,0.2640,51.5071,0.0000,1.1408,1.5840,2.7248
51.510,77.8226,77.3800,-0.4426,-4.0538,-4.6429,-0.5891,1.0975,0,4.3593,4.3596,4.3551,4.3637,0.1993,0.2641,61.5070,0.0000,1.1956,1.5844,2.7800
51.520,77.3076,77.7126,0.4050,-4.0538,-4.6434,-0.5896,1.0983,0,4.3595,4.3594,4.3551,4.3637,0.1901,0.2642,51.5071,0.0000,1.1408,1.5849,2.7258
51.530,77.9226,77.4800,-0.4426,-4.0538,-4.6439,-0.5901,1.0995,0,4.3593,4.3596,4.3551,4.3637,0.1993,0.2642,61.5070,0.0000,1.1956,1.5854,2.7810
51.540,77.4076,77.8126,0.4050,-4.0538,-4.6444,-0.5906,1.1003,0,4.3595,4.3594,4.3551,4.3637,0.1901,0.2643,51.5071,0.0000,1.1408,1.5859,2.7267
51.550,78.0226,77.5800,-0.4426,-4.0538,-4.6449,-0.5911,1.1015,0,4.3593,4.3596,4.3551,4.3637,0.1993,0.2644,61.5070,0.0000,1.1956,1.5864,2.7820
51.560,77.5075,77.9126,0.4050,-4.0538,-4.6454,-0.5916,1.1023,0,4.3595,4.3594,4.3551,4.3637,0.1901,0.2645,51.5071,0.0000,1.1408,1.5869,2.7277
51.570,78.1226,77.6800,-0.4426,-4.0538,-4.6460,-0.5921,1.1035,0,4.3593,4.3596,4.3551,4.3637,0.1993,0.2646,61.5070,0.0000,1.1956,1.5873,2.7829
51.580,77.6075,78.0126,0.4050,-4.0538,-4.6465,-0.5926,1.1043,0,4.3595,4.3594,4.3551,4.3638,0.1901,0.2646,51.5071,0.0000,1.1408,1.5878,2.7287
51.590,78.2226,77.7800,-0.4426,-4.0538,-4.6470,-0.5931,1.1055,0,4.3593,4.3596,4.3551,4.3638,0.1993,0.2647,61.5070,0.0000,1.1956,1.5883,2.7839
51.600,77.7075,78.1126,0.4050,-4.0538,-4.6475,-0.5936,1.1063,0,4.3595,4.3594,4.3551,4.3638,0.1901,0.2648,51.5071,0.0000,1.1408,1.5888,2.7296
51.610,78.3226,77.8800,-0.4426,-4.0538,-4.6480,-0.5941,1.1075,0,4.3593,4.3596,4.3551,4.3638,0.1993,0.2649,61.5070,0.0000,1.1956,1.5893,2.7849
51.620,77.8075,78.2126,0.4050,-4.0538,-4.6485,-0.5946,1.1083,0,4.3595,4.3594,4.3550,4.3638,0.1901,0.2650,51.5071,0.0000,1.1408,1.5897,2.7306
51.630,78.4226,77.9800,-0.4426,-4.0538,-4.6490,-0.5951,1.1095,0,4.3593,4.3596,4.3550,4.3638,0.1993,0.2650,61.5070,0.0000,1.1956,1.5902,2.7858
51.640,77.9075,78.3126,0.4050,-4.0538,-4.6495,-0.5956,1.1103,0,4.3595,4.3594,4.3550,4.3638,0.1901,0.2651,51.5071,0.0000,1.1408,1.5907,2.7316
51.650,78.5226,78.0800,-0.4426,-4.0538,-4.6500,-0.5961,1.1115,0,4.3593,4.3596,4.3550,4.3638,0.1993,0.2652,61.5070,0.0000,1.1956,1.5912,2.7868
51.660,78.0075,78.4126,0.4050,-4.0538,-4.6505,-0.5967,1.1123,0,4.3595,4.3594,4.3550,4.3638,0.1901,0.2653,51.5071,0.0000,1.1408,1.5917,2.7325
51.670,78.6226,78.1800,-0.4426,-4.0538,-4.6510,-0.5972,1.1135,0,4.3593,4.3596,4.3550,4.3638,0.1993,0.2654,61.5070,0.0000,1.1956,1.5922,2.7878
51.680,78.1075,78.5126,0.4050,-4.0538,-4.6515,-0.5977,1.1143,0,4.3595,4.3594,4.3550,4.3638,0.1901,0.2654,51.5071,0.0000,1.1408,1.5926,2.7335
51.690,78.7226,78.2800,-0.4426,-4.0538,-4.6520,-0.5982,1.1155,0,4.3593,4.3596,4.3550,4.3638,0.1993,0.2655,61.5070,0.0000,1.1956,1.5931,2.7887
51.700,78.2075,78.6126,0.4050,-4.0538,-4.6525,-0.5987,1.1163,0,4.3595,4.3594,4.3550,4.3638,0.1901,0.2656,51.5071,0.0000,1.1408,1.5936,2.7345
51.710,78.8226,78.3800,-0.4426,-4.0538,-4.6530,-0.5992,1.1175,0,4.3593,4.3596,4.3550,4.3638,0.1993,0.2657,61.5070,0.0000,1.1956,1.5941,2.7897
51.720,78.3075,78.7126,0.4050,-4.0538,-4.6535,-0.5997,1.1183,0,4.3595,4.3594,4.3550,4.3638,0.1901,0.2658,51.5071,0.0000,1.1408,1.5946,2.7354
51.730,78.9226,78.4800,-0.4426,-4.0538,-4.6540,-0.6002,1.1195,0,4.3593,4.3596,4.3550,4.3638,0.1993,0.2658,61.5070,0.0000,1.1956,1.5951,2.7906
51.740,78.4075,78.8126,0.4050,-4.0538,-4.6545,-0.6007,1.1203,0,4.3595,4.3594,4.3550,4.3638,0.1901,0.2659,51.5071,0.0000,1.1408,1.5955,2.7364
51.750,79.0226,78.5800,-0.4426,-4.0538,-4.6550,-0.6012,1.1215,0,4.3593,4.3596,4.3550,4.3638,0.1993,0.2660,61.5070,0.0000,1.1956,1.5960,2.7916
51.760,78.5075,78.9126,0.4050,-4.0538,-4.6555,-0.6017,1.1223,0,4.3595,4.3594,4.3550,4.3638,0.1901,0.2661,51.5071,0.0000,1.1408,1.5965,2.7373
51.770,79.1226,78.6800,-0.4426,-4.0538,-4.6560,-0.6022,1.1235,0,4.3593,4.3596,4.3550,4.3638,0.1993,0.2662,61.5070,0.0000,1.1956,1.5970,2.7926
51.780,78.6075,79.0126,0.4050,-4.0538,-4.6565,-0.6027,1.1243,0,4.3595,4.3594,4.3550,4.3638,0.1901,0.2662,51.5071,0.0000,1.1408,1.5975,2.7383
51.790,79.2226,78.7800,-0.4426,-4.0538,-4.6570,-0.6032,1.1255,0,4.3593,4.3596,4.3550,4.3638,0.1993,0.2663,61.5070,0.0000,1.1956,1.5979,2.7935
51.800,78.7075,79.1126,0.4050,-4.0538,-4.6575,-0.6037,1.1263,0,4.3595,4.3594,4.3550,4.3638,0.1901,0.2664,51.5071,0.0000,1.1408,1.5984,2.7393
51.810,79.3226,78.8800,-0.4426,-4.0538,-4.6580,-0.6042,1.1275,0,4.3593,4.3596,4.3550,4.3638,0.1993,0.2665,61.5070,0.0000,1.1956,1.5989,2.7945
51.820,78.8075,79.2126,0.4050,-4.0538,-4.6585,-0.6047,1.1283,0,4.3595,4.3594,4.3550,4.3638,0.1901,0.2666,51.5071,0.0000,1.1408,1.5994,2.7402
51.830,79.4226,78.9800,-0.4426,-4.0538,-4.6590,-0.6052,1.1295,0,4.3593,4.3596,4.3550,4.3638,0.1993,0.2666,61.5070,0.0000,1.1956,1.5999,2.7955
51.840,78.9075,79.3126,0.4050,-4.0538,-4.6595,-0.6057,1.1303,0,4.3595,4.3594,4.3550,4.3638,0.1901,0.2667,51.5071,0.0000,1.1408,1.6004,2.7412
51.850,79.5226,79.0800,-0.4426,-4.0538,-4.6600,-0.6062,1.1315,0,4.3593,4.3596,4.3550,4.3639,0.1993,0.2668,61.5070,0.0000,1.1956,1.6008,2.7964
51.860,79.0075,79.4126,0.4050,-4.0538,-4.6605,-0.6067,1.1323,0,4.3595,4.3594,4.3549,4.3639,0.1901,0.2669,51.5071,0.0000,1.1408,1.6013,2.7422
51.870,79.6226,79.1800,-0.4426,-4.0538,-4.6611,-0.6072,1.1335,0,4.3593,4.3596,4.3549,4.3639,0.1993,0.2670,61.5070,0.0000,1.1956,1.6018,2.7974
51.880,79.1075,79.5126,0.4050,-4.0538,-4.6616,-0.6077,1.1343,0,4.3595,4.3594,4.3549,4.3639,0.1901,0.2670,51.5071,0.0000,1.1408,1.6023,2.7431
51.890,79.7226,79.2800,-0.4426,-4.0538,-4.6621,-0.6082,1.1355,0,4.3593,4.3596,4.3549,4.3639,0.1993,0.2671,61.5070,0.0000,1.1956,1.6028,2.7984
51.900,79.2075,79.6126,0.4050,-4.0538,-4.6626,-0.6087,1.1363,0,4.3595,4.3594,4.3549,4.3639,0.1901,0.2672,51.5071,0.0000,1.1408,1.6033,2.7441
51.910,79.8226,79.3800,-0.4426,-4.0538,-4.6631,-0.6092,1.1375,0,4.3593,4.3596,4.3549,4.3639,0.1993,0.2673,61.5070,0.0000,1.1956,1.6037,2.7993
51.920,79.3075,79.7126,0.4050,-4.0538,-4.6636,-0.6097,1.1383,0,4.3595,4.3594,4.3549,4.3639,0.1901,0.2674,51.5071,0.0000,1.1408,1.6042,2.7451
51.930,79.9226,79.4800,-0.4426,-4.0538,-4.6641,-0.6102,1.1395,0,4.3593,4.3596,4.3549,4.3639,0.1993,0.2675,61.5070,0.0000,1.1956,1.6047,2.8003
51.940,79.4075,79.8126,0.4050,-4.0538,-4.6646,-0.6107,1.1403,0,4.3595,4.3594,4.3549,4.3639,0.1901,0.2675,51.5071,0.0000,1.1408,1.6052,2.7460
51.950,80.0226,79.5800,-0.4426,-4.0538,-4.6651,-0.6113,1.1415,0,4.3593,4.3596,4.3549,4.3639,0.1993,0.2676,61.5070,0.0000,1.1956,1.6057,2.8013
51.960,79.5075,79.9126,0.4050,-4.0538,-4.6656,-0.6118,1.1423,0,4.3595,4.3594,4.3549,4.3639,0.1901,0.2677,51.5071,0.0000,1.1408,1.6062,2.7470
51.970,80.1226,79.6800,-0.4426,-4.0538,-4.6661,-0.6123,1.1435,0,4.3593,4.3596,4.3549,4.3639,0.1993,0.2678,61.5070,0.0000,1.1956,1.6066,2.8022
51.980,79.6075,80.0126,0.4050,-4.0538,-4.6666,-0.6128,1.1443,0,4.3595,4.3594,4.3549,4.3639,0.1901,0.2679,51.5071,0.0000,1.1408,1.6071,2.7480
51.990,80.2226,79.7800,-0.4426,-4.0538,-4.6671,-0.6133,1.1455,0,4.3593,4.3596,4.3549,4.3639,0.1993,0.2679,61.5070,0.0000,1.1956,1.6076,2.8032
52.000,79.7075,80.1126,0.4050,-4.0538,-4.6676,-0.6138,1.1463,0,4.3595,4.3594,4.3549,4.3639,0.1901,0.2680,51.5071,0.0000,1.1408,1.6081,2.7489
52.010,80.3226,79.8800,-0.4426,-4.0538,-4.6681,-0.6143,1.1475,0,4.3593,4.3596,4.3549,4.3639,0.1993,0.2681,61.5070,0.0000,1.1956,1.6086,2.8042
52.020,79.8075,80.2126,0.4050,-4.0538,-4.6686,-0.6148,1.1483,0,4.3595,4.3594,4.3549,4.3639,0.1901,0.2682,51.5071,0.0000,1.1408,1.6090,2.7499
52.030,80.4226,79.9800,-0.4426,-4.0538,-4.6691,-0.6153,1.1495,0,4.3593,4.3596,4.3549,4.3639,0.1993,0.2683,61.5070,0.0000,1.1956,1.6095,2.8051
52.040,79.9075,80.3126,0.4050,-4.0538,-4.6696,-0.6158,1.1503,0,4.3595,4.3594,4.3549,4.3639,0.1901,0.2683,51.5071,0.0000,1.1408,1.6100,2.7509
52.050,80.5226,80.0800,-0.4426,-4.0538,-4.6701,-0.6163,1.1515,0,4.3593,4.3596,4.3549,4.3639,0.1993,0.2684,61.5070,0.0000,1.1956,1.6105,2.8061
52.060,80.0075,80.4126,0.4050,-4.0538,-4.6706,-0.6168,1.1523,0,4.3595,4.3594,4.3549,4.3639,0.1901,0.2685,51.5071,0.0000,1.1408,1.6110,2.7518
52.070,80.6226,80.1800,-0.4426,-4.0538,-4.6711,-0.6173,1.1535,0,4.3593,4.3596,4.3549,4.3639,0.1993,0.2686,61.5070,0.0000,1.1956,1.6115,2.8071
52.080,80.1075,80.5126,0.4050,-4.0538,-4.6716,-0.6178,1.1543,0,4.3595,4.3594,4.3549,4.3639,0.1901,0.2687,51.5071,0.0000,1.1408,1.6119,2.7528
52.090,80.7226,80.2800,-0.4426,-4.0538,-4.6721,-0.6183,1.1555,0,4.3593,4.3596,4.3549,4.3639,0.1993,0.2687,61.5070,0.0000,1.1956,1.6124,2.8080
52.100,80.2075,80.6126,0.4050,-4.0538,-4.6726,-0.6188,1.1563,0,4.3595,4.3594,4.3548,4.3639,0.1901,0.2688,51.5071,0.0000,1.1408,1.6129,2.7538
52.110,80.8226,80.3800,-0.4426,-4.0538,-4.6731,-0.6193,1.1575,0,4.3593,4.3596,4.3548,4.3639,0.1993,0.2689,61.5070,0.0000,1.1956,1.6134,2.8090
52.120,80.3075,80.7126,0.4050,-4.0538,-4.6736,-0.6198,1.1583,0,4.3595,4.3594,4.3548,4.3640,0.1901,0.2690,51.5071,0.0000,1.1408,1.6139,2.7547
52.130,80.9226,80.4800,-0.4426,-4.0538,-4.6742,-0.6203,1.1595,0,4.3593,4.3596,4.3548,4.3640,0.1993,0.2691,61.5070,0.0000,1.1956,1.6144,2.8100
52.140,80.4075,80.8126,0.4050,-4.0538,-4.6747,-0.6208,1.1603,0,4.3595,4.3594,4.3548,4.3640,0.1901,0.2691,51.5071,0.0000,1.1408,1.6148,2.7557
52.150,81.0226,80.5800,-0.4426,-4.0538,-4.6752,-0.6213,1.1615,0,4.3593,4.3596,4.3548,4.3640,0.1993,0.2692,61.5070,0.0000,1.1956,1.6153,2.8109
52.160,80.5075,80.9126,0.4050,-4.0538,-4.6757,-0.6218,1.1623,0,4.3595,4.3594,4.3548,4.3640,0.1901,0.2693,51.5071,0.0000,1.1408,1.6158,2.7567
52.170,81.1226,80.6800,-0.4426,-4.0538,-4.6762,-0.6223,1.1635,0,4.3593,4.3596,4.3548,4.3640,0.1993,0.2694,61.5070,0.0000,1.1956,1.6163,2.8119
52.180,80.6075,81.0126,0.4050,-4.0538,-4.6767,-0.6228,1.1643,0,4.3595,4.3594,4.3548,4.3640,0.1901,0.2695,51.5071,0.0000,1.1408,1.6168,2.7576
52.190,81.2226,80.7800,-0.4426,-4.0538,-4.6772,-0.6233,1.1655,0,4.3593,4.3596,4.3548,4.3640,0.1993,0.2695,61.5070,0.0000,1.1956,1.6173,2.8129
52.200,80.7075,81.1126,0.4050,-4.0538,-4.6777,-0.6239,1.1663,0,4.3595,4.3594,4.3548,4.3640,0.1901,0.2696,51.5071,0.0000,1.1408,1.6177,2.7586
52.210,81.3226,80.8800,-0.4426,-4.0538,-4.6782,-0.6244,1.1675,0,4.3593,4.3596,4.3548,4.3640,0.1993,0.2697,61.5070,0.0000,1.1956,1.6182,2.8138
52.220,80.8075,81.2126,0.4050,-4.0538,-4.6787,-0.6249,1.1683,0,4.3595,4.3594,4.3548,4.3640,0.1901,0.2698,51.5071,0.0000,1.1408,1.6187,2.7596
52.230,81.4226,80.9799,-0.4426,-4.0538,-4.6792,-0.6254,1.1695,0,4.3593,4.3596,4.3548,4.3640,0.1993,0.2699,61.5070,0.0000,1.1956,1.6192,2.8148
52.240,80.9075,81.3126,0.4050,-4.0538,-4.6797,-0.6259,1.1703,0,4.3595,4.3594,4.3548,4.3640,0.1901,0.2699,51.5071,0.0000,1.1408,1.6197,2.7605
52.250,81.5226,81.0799,-0.4426,-4.0538,-4.6802,-0.6264,1.1715,0,4.3593,4.3596,4.3548,4.3640,0.1993,0.2700,61.5070,0.0000,1.1956,1.6202,2.8158
52.260,81.0075,81.4126,0.4050,-4.0538,-4.6807,-0.6269,1.1723,0,4.3595,4.3594,4.3548,4.3640,0.1901,0.2701,51.5071,0.0000,1.1408,1.6206,2.7615
52.270,81.6226,81.1799,-0.4426,-4.0538,-4.6812,-0.6274,1.1735,0,4.3593,4.3596,4.3548,4.3640,0.1993,0.2702,61.5070,0.0000,1.1956,1.6211,2.8167
52.280,81.1075,81.5126,0.4050,-4.0538,-4.6817,-0.6279,1.1743,0,4.3595,4.3594,4.3548,4.3640,0.1901,0.2703,51.5071,0.0000,1.1408,1.6216,2.7625
52.290,81.7226,81.2799,-0.4426,-4.0538,-4.6822,-0.6284,1.1755,0,4.3593,4.3596,4.3548,4.3640,0.1993,0.2703,61.5070,0.0000,1.1956,1.6221,2.8177
52.300,81.2075,81.6126,0.4050,-4.0538,-4.6827,-0.6289,1.1763,0,4.3595,4.3594,4.3548,4.3640,0.1901,0.2704,51.5071,0.0000,1.1408,1.6226,2.7634
52.310,81.8226,81.3799,-0.4426,-4.0538,-4.6832,-0.6294,1.1775,0,4.3593,4.3596,4.3548,4.3640,0.1993,0.2705,61.5070,0.0000,1.1956,1.6231,2.8187
52.320,81.3075,81.7126,0.4050,-4.0538,-4.6837,-0.6299,1.1783,0,4.3595,4.3594,4.3548,4.3640,0.1901,0.2706,51.5071,0.0000,1.1408,1.6235,2.7644
52.330,81.9226,81.4799,-0.4426,-4.0538,-4.6842,-0.6304,1.1795,0,4.3593,4.3596,4.3548,4.3640,0.1993,0.2707,61.5070,0.0000,1.1956,1.6240,2.8196
52.340,81.4075,81.8126,0.4050,-4.0538,-4.6847,-0.6309,1.1803,0,4.3595,4.3594,4.3547,4.3640,0.1901,0.2708,51.5071,0.0000,1.1408,1.6245,2.7654
52.350,82.0226,81.5799,-0.4426,-4.0538,-4.6852,-0.6314,1.1815,0,4.3593,4.3596,4.3547,4.3640,0.1993,0.2708,61.5070,0.0000,1.1956,1.6250,2.8206
52.360,81.5075,81.9126,0.4050,-4.0538,-4.6858,-0.6319,1.1823,0,4.3595,4.3594,4.3547,4.3640,0.1901,0.2709,51.5071,0.0000,1.1408,1.6255,2.7663
52.370,82.1226,81.6799,-0.4426,-4.0538,-4.6863,-0.6324,1.1835,0,4.3593,4.3596,4.3547,4.3640,0.1993,0.2710,61.5070,0.0000,1.1956,1.6260,2.8216
52.380,81.6075,82.0126,0.4050,-4.0538,-4.6868,-0.6329,1.1843,0,4.3595,4.3594,4.3547,4.3640,0.1901,0.2711,51.5071,0.0000,1.1408,1.6264,2.7673
52.390,82.2226,81.7799,-0.4426,-4.0538,-4.6873,-0.6334,1.1855,0,4.3593,4.3596,4.3547,4.3641,0.1993,0.2712,61.5070,0.0000,1.1956,1.6269,2.8225
52.400,81.7075,82.1126,0.4050,-4.0538,-4.6878,-0.6339,1.1863,0,4.3595,4.3594,4.3547,4.3641,0.1901,0.2712,51.5071,0.0000,1.1408,1.6274,2.7683
52.410,82.3226,81.8799,-0.4426,-4.0538,-4.6883,-0.6344,1.1875,0,4.3593,4.3596,4.3547,4.3641,0.1993,0.2713,61.5070,0.0000,1.1956,1.6279,2.8235
52.420,81.8075,82.2125,0.4050,-4.0538,-4.6888,-0.6350,1.1883,0,4.3595,4.3594,4.3547,4.3641,0.1901,0.2714,51.5071,0.0000,1.1408,1.6284,2.7692
52.430,82.4226,81.9799,-0.4426,-4.0538,-4.6893,-0.6355,1.1895,0,4.3593,4.3596,4.3547,4.3641,0.1993,0.2715,61.5070,0.0000,1.1956,1.6289,2.8245
52.440,81.9075,82.3125,0.4050,-4.0538,-4.6898,-0.6360,1.1903,0,4.3595,4.3594,4.3547,4.3641,0.1901,0.2716,51.5071,0.0000,1.1408,1.6293,2.7702
52.450,82.5226,82.0799,-0.4426,-4.0538,-4.6903,-0.6365,1.1915,0,4.3593,4.3596,4.3547,4.3641,0.1993,0.2716,61.5070,0.0000,1.1956,1.6298,2.8254
52.460,82.0075,82.4125,0.4050,-4.0538,-4.6908,-0.6370,1.1923,0,4.3595,4.3594,4.3547,4.3641,0.1901,0.2717,51.5071,0.0000,1.1408,1.6303,2.7712
52.470,82.6226,82.1799,-0.4426,-4.0538,-4.6913,-0.6375,1.1935,0,4.3593,4.3596,4.3547,4.3641,0.1993,0.2718,61.5070,0.0000,1.1956,1.6308,2.8264
52.480,82.1075,82.5125,0.4050,-4.0538,-4.6918,-0.6380,1.1943,0,4.3595,4.3594,4.3547,4.3641,0.1901,0.2719,51.5071,0.0000,1.1408,1.6313,2.7721
52.490,82.7226,82.2799,-0.4426,-4.0538,-4.6923,-0.6385,1.1955,0,4.3593,4.3596,4.3547,4.3641,0.1993,0.2720,61.5070,0.0000,1.1956,1.6318,2.8274
52.500,82.2075,82.6125,0.4050,-4.0538,-4.6928,-0.6390,1.1963,0,4.3595,4.3594,4.3547,4.3641,0.1901,0.2720,51.5071,0.0000,1.1408,1.6322,2.7731
52.510,82.8226,82.3799,-0.4426,-4.0538,-4.6933,-0.6395,1.1975,0,4.3593,4.3596,4.3547,4.3641,0.1993,0.2721,61.5070,0.0000,1.1956,1.6327,2.8283
52.520,82.3075,82.7125,0.4050,-4.0538,-4.6938,-0.6400,1.1983,0,4.3595,4.3593,4.3547,4.3641,0.1901,0.2722,51.5071,0.0000,1.1408,1.6332,2.7741
52.530,82.9226,82.4799,-0.4426,-4.0538,-4.6943,-0.6405,1.1995,0,4.3593,4.3596,4.3547,4.3641,0.1993,0.2723,61.5069,0.0000,1.1956,1.6337,2.8293
52.540,82.4075,82.8125,0.4050,-4.0538,-4.6948,-0.6410,1.2003,0,4.3595,4.3593,4.3547,4.3641,0.1901,0.2724,51.5071,0.0000,1.1408,1.6342,2.7750
52.550,83.0226,82.5799,-0.4426,-4.0538,-4.6953,-0.6415,1.2015,0,4.3593,4.3596,4.3547,4.3641,0.1993,0.2724,61.5069,0.0000,1.1956,1.6347,2.8303
52.560,82.5075,82.9125,0.4050,-4.0538,-4.6958,-0.6420,1.2023,0,4.3595,4.3593,4.3547,4.3641,0.1901,0.2725,51.5070,0.0000,1.1408,1.6351,2.7760
52.570,83.1226,82.6799,-0.4426,-4.0538,-4.6964,-0.6425,1.2035,0,4.3593,4.3596,4.3547,4.3641,0.1993,0.2726,61.5069,0.0000,1.1956,1.6356,2.8312
52.580,82.6075,83.0125,0.4050,-4.0538,-4.6969,-0.6430,1.2043,0,4.3595,4.3593,4.3546,4.3641,0.1901,0.2727,51.5070,0.0000,1.1408,1.6361,2.7770
52.590,83.2226,82.7799,-0.4426,-4.0538,-4.6974,-0.6435,1.2055,0,4.3593,4.3596,4.3546,4.3641,0.1993,0.2728,61.5069,0.0000,1.1956,1.6366,2.8322
52.600,82.7075,83.1125,0.4050,-4.0538,-4.6979,-0.6440,1.2063,0,4.3595,4.3593,4.3546,4.3641,0.1901,0.2728,51.5070,0.0000,1.1408,1.6371,2.7779
52.610,83.3226,82.8799,-0.4426,-4.0538,-4.6984,-0.6445,1.2075,0,4.3593,4.3596,4.3546,4.3641,0.1993,0.2729,61.5069,0.0000,1.1956,1.6376,2.8332
52.620,82.8075,83.2125,0.4050,-4.0538,-4.6989,-0.6451,1.2083,0,4.3595,4.3593,4.3546,4.3641,0.1901,0.2730,51.5070,0.0000,1.1408,1.6381,2.7789
52.630,83.4226,82.9799,-0.4426,-4.0538,-4.6994,-0.6456,1.2095,0,4.3593,4.3596,4.3546,4.3641,0.1993,0.2731,61.5069,0.0000,1.1956,1.6385,2.8341
52.640,82.9075,83.3125,0.4050,-4.0538,-4.6999,-0.6461,1.2103,0,4.3595,4.3593,4.3546,4.3641,0.1901,0.2732,51.5070,0.0000,1.1408,1.6390,2.7799
52.650,83.5226,83.0799,-0.4426,-4.0538,-4.7004,-0.6466,1.2115,0,4.3593,4.3596,4.3546,4.3641,0.1993,0.2733,61.5069,0.0000,1.1956,1.6395,2.8351
52.660,83.0075,83.4125,0.4050,-4.0538,-4.7009,-0.6471,1.2123,0,4.3595,4.3593,4.3546,4.3642,0.1901,0.2733,51.5070,0.0000,1.1408,1.6400,2.7808
52.670,83.6226,83.1799,-0.4426,-4.0538,-4.7014,-0.6476,1.2135,0,4.3593,4.3596,4.3546,4.3642,0.1993,0.2734,61.5069,0.0000,1.1956,1.6405,2.8361
52.680,83.1075,83.5125,0.4050,-4.0538,-4.7019,-0.6481,1.2143,0,4.3595,4.3593,4.3546,4.3642,0.1901,0.2735,51.5070,0.0000,1.1408,1.6410,2.7818
52.690,83.7226,83.2799,-0.4426,-4.0538,-4.7024,-0.6486,1.2155,0,4.3593,4.3596,4.3546,4.3642,0.1993,0.2736,61.5069,0.0000,1.1956,1.6414,2.8370
52.700,83.2075,83.6125,0.4050,-4.0538,-4.7029,-0.6491,1.2163,0,4.3595,4.3593,4.3546,4.3642,0.1901,0.2737,51.5070,0.0000,1.1408,1.6419,2.7828
52.710,83.8226,83.3799,-0.4426,-4.0538,-4.7034,-0.6496,1.2175,0,4.3593,4.3596,4.3546,4.3642,0.1993,0.2737,61.5069,0.0000,1.1956,1.6424,2.8380
52.720,83.3075,83.7125,0.4050,-4.0538,-4.7039,-0.6501,1.2183,0,4.3595,4.3593,4.3546,4.3642,0.1901,0.2738,51.5070,0.0000,1.1408,1.6429,2.7837
52.730,83.9226,83.4799,-0.4426,-4.0538,-4.7044,-0.6506,1.2195,0,4.3593,4.3596,4.3546,4.3642,0.1993,0.2739,61.5069,0.0000,1.1956,1.6434,2.8390
52.740,83.4075,83.8125,0.4050,-4.0538,-4.7049,-0.6511,1.2203,0,4.3595,4.3593,4.3546,4.3642,0.1901,0.2740,51.5070,0.0000,1.1408,1.6439,2.7847
52.750,84.0226,83.5799,-0.4426,-4.0538,-4.7054,-0.6516,1.2215,0,4.3593,4.3596,4.3546,4.3642,0.1993,0.2741,61.5069,0.0000,1.1956,1.6443,2.8399
